"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10457,2075,7327,28.3,"2020-06-06"
10458,2027,7053,28.7,"2020-06-06"
10459,1478,4713,31.4,"2020-06-06"
10460,1624,5399,30.1,"2020-06-06"
10461,1861,6548,28.4,"2020-06-06"
10462,2258,8116,27.8,"2020-06-06"
10463,2003,8114,24.7,"2020-06-06"
10464,118,544,21.7,"2020-06-06"
10465,1476,5638,26.2,"2020-06-06"
10466,2380,7526,31.6,"2020-06-06"
10467,3354,10807,31,"2020-06-06"
10468,2732,9353,29.2,"2020-06-06"
10469,2979,9494,31.4,"2020-06-06"
10470,448,1757,25.5,"2020-06-06"
10471,782,3537,22.1,"2020-06-06"
10472,1937,5862,33,"2020-06-06"
10473,1913,6490,29.5,"2020-06-06"
10474,322,1046,30.8,"2020-06-06"
10475,1693,5695,29.7,"2020-06-06"
11004,580,2723,21.3,"2020-06-06"
11101,625,3339,18.7,"2020-06-06"
11102,608,2911,20.9,"2020-06-06"
11103,572,2915,19.6,"2020-06-06"
11104,490,2130,23,"2020-06-06"
11105,488,2841,17.2,"2020-06-06"
11106,641,3024,21.2,"2020-06-06"
11109,48,426,11.3,"2020-06-06"
11201,692,5547,12.5,"2020-06-06"
11203,2059,6994,29.4,"2020-06-06"
11204,2021,8381,24.1,"2020-06-06"
11205,720,3423,21,"2020-06-06"
11206,1600,7011,22.8,"2020-06-06"
11207,2067,7412,27.9,"2020-06-06"
11208,2363,7708,30.7,"2020-06-06"
11209,1125,5572,20.2,"2020-06-06"
11210,1675,5985,28,"2020-06-06"
11211,2067,10389,19.9,"2020-06-06"
11212,1863,6852,27.2,"2020-06-06"
11213,1387,5140,27,"2020-06-06"
11214,1527,6434,23.7,"2020-06-06"
11215,620,4123,15,"2020-06-06"
11216,727,3650,19.9,"2020-06-06"
11217,613,2985,20.5,"2020-06-06"
11218,1713,6841,25,"2020-06-06"
11219,3032,13674,22.2,"2020-06-06"
11220,1532,5750,26.6,"2020-06-06"
11221,1289,5480,23.5,"2020-06-06"
11222,443,3128,14.2,"2020-06-06"
11223,1701,6488,26.2,"2020-06-06"
11224,1147,4198,27.3,"2020-06-06"
11225,1139,4297,26.5,"2020-06-06"
11226,2241,8015,28,"2020-06-06"
11228,662,2826,23.4,"2020-06-06"
11229,1762,10807,16.3,"2020-06-06"
11230,2346,9486,24.7,"2020-06-06"
11231,421,2455,17.1,"2020-06-06"
11232,527,1890,27.9,"2020-06-06"
11233,1252,4690,26.7,"2020-06-06"
11234,2233,7935,28.1,"2020-06-06"
11235,2032,8012,25.4,"2020-06-06"
11236,2700,8825,30.6,"2020-06-06"
11237,963,3843,25.1,"2020-06-06"
11238,776,3989,19.5,"2020-06-06"
11239,515,1742,29.6,"2020-06-06"
11354,1172,4175,28.1,"2020-06-06"
11355,1268,4258,29.8,"2020-06-06"
11356,551,1945,28.3,"2020-06-06"
11357,810,3276,24.7,"2020-06-06"
11358,564,2492,22.6,"2020-06-06"
11360,313,1595,19.6,"2020-06-06"
11361,451,2086,21.6,"2020-06-06"
11362,310,1301,23.8,"2020-06-06"
11363,98,467,21,"2020-06-06"
11364,463,2166,21.4,"2020-06-06"
11365,826,3298,25,"2020-06-06"
11366,386,1280,30.2,"2020-06-06"
11367,1025,3761,27.3,"2020-06-06"
11368,4498,12616,35.7,"2020-06-06"
11369,1599,4515,35.4,"2020-06-06"
11370,1323,3899,33.9,"2020-06-06"
11372,2498,7669,32.6,"2020-06-06"
11373,3202,10122,31.6,"2020-06-06"
11374,1069,4059,26.3,"2020-06-06"
11375,1492,5842,25.5,"2020-06-06"
11377,2218,8260,26.9,"2020-06-06"
11378,733,3071,23.9,"2020-06-06"
11379,796,3128,25.4,"2020-06-06"
11385,2143,7625,28.1,"2020-06-06"
11411,680,2054,33.1,"2020-06-06"
11412,1232,3820,32.3,"2020-06-06"
11413,1308,4012,32.6,"2020-06-06"
11414,796,2480,32.1,"2020-06-06"
11415,532,1947,27.3,"2020-06-06"
11416,706,2224,31.7,"2020-06-06"
11417,882,2995,29.4,"2020-06-06"
11418,1081,3484,31,"2020-06-06"
11419,1188,3835,31,"2020-06-06"
11420,1344,4232,31.8,"2020-06-06"
11421,1185,3782,31.3,"2020-06-06"
11422,968,3148,30.7,"2020-06-06"
11423,1071,3271,32.7,"2020-06-06"
11426,498,1665,29.9,"2020-06-06"
11427,777,2549,30.5,"2020-06-06"
11428,672,1956,34.4,"2020-06-06"
11429,935,2944,31.8,"2020-06-06"
11432,1797,5849,30.7,"2020-06-06"
11433,938,3069,30.6,"2020-06-06"
11434,2072,6771,30.6,"2020-06-06"
11435,1611,5593,28.8,"2020-06-06"
11436,519,1726,30.1,"2020-06-06"
11691,2315,7663,30.2,"2020-06-06"
11692,604,2158,28,"2020-06-06"
11693,326,1102,29.6,"2020-06-06"
11694,700,2458,28.5,"2020-06-06"
11697,108,1135,9.5,"2020-06-06"
