"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11205,574,1401,40.97,"2020-04-29"
11206,1216,2542,47.84,"2020-04-29"
11207,1597,3210,49.75,"2020-04-29"
11208,1789,3330,53.72,"2020-04-29"
11209,934,2250,41.51,"2020-04-29"
11210,1379,2701,51.06,"2020-04-29"
11211,1626,3344,48.62,"2020-04-29"
11212,1372,2773,49.48,"2020-04-29"
11213,1148,2281,50.33,"2020-04-29"
11214,1225,2507,48.86,"2020-04-29"
11215,506,1406,35.99,"2020-04-29"
11216,574,1306,43.95,"2020-04-29"
11217,456,1000,45.6,"2020-04-29"
11218,1378,2651,51.98,"2020-04-29"
11219,2268,4425,51.25,"2020-04-29"
11220,1188,2249,52.82,"2020-04-29"
11221,1011,2040,49.56,"2020-04-29"
11222,365,870,41.95,"2020-04-29"
11223,1367,2874,47.56,"2020-04-29"
11224,872,1689,51.63,"2020-04-29"
11225,972,1902,51.1,"2020-04-29"
11226,1737,3298,52.67,"2020-04-29"
11228,542,1180,45.93,"2020-04-29"
11229,1267,2736,46.31,"2020-04-29"
11230,1847,3668,50.35,"2020-04-29"
11231,345,774,44.57,"2020-04-29"
11232,402,693,58.01,"2020-04-29"
11233,1013,2046,49.51,"2020-04-29"
11234,1925,3829,50.27,"2020-04-29"
11235,1613,3244,49.72,"2020-04-29"
11236,2204,4129,53.38,"2020-04-29"
11237,719,1289,55.78,"2020-04-29"
11238,622,1338,46.49,"2020-04-29"
11239,412,821,50.18,"2020-04-29"
11354,885,1695,52.21,"2020-04-29"
11355,1000,1898,52.69,"2020-04-29"
11356,456,915,49.84,"2020-04-29"
11357,667,1448,46.06,"2020-04-29"
11358,473,1072,44.12,"2020-04-29"
11360,274,682,40.18,"2020-04-29"
11361,370,852,43.43,"2020-04-29"
11362,263,629,41.81,"2020-04-29"
11363,86,222,38.74,"2020-04-29"
11364,401,964,41.6,"2020-04-29"
11365,683,1485,45.99,"2020-04-29"
11366,343,688,49.85,"2020-04-29"
11367,836,1800,46.44,"2020-04-29"
11368,3441,5261,65.41,"2020-04-29"
11369,1273,2064,61.68,"2020-04-29"
11370,1164,2150,54.14,"2020-04-29"
11372,2023,3310,61.12,"2020-04-29"
11373,2622,4463,58.75,"2020-04-29"
11374,904,1930,46.84,"2020-04-29"
11375,1320,2852,46.28,"2020-04-29"
11377,1724,3218,53.57,"2020-04-29"
11378,609,1303,46.74,"2020-04-29"
11379,665,1464,45.42,"2020-04-29"
11385,1712,3422,50.03,"2020-04-29"
11411,576,1052,54.75,"2020-04-29"
11412,1062,1982,53.58,"2020-04-29"
11413,1104,2076,53.18,"2020-04-29"
11414,691,1338,51.64,"2020-04-29"
11415,432,911,47.42,"2020-04-29"
11416,544,993,54.78,"2020-04-29"
11417,717,1376,52.11,"2020-04-29"
11418,858,1677,51.16,"2020-04-29"
11419,932,1778,52.42,"2020-04-29"
11420,1120,2170,51.61,"2020-04-29"
11421,957,1821,52.55,"2020-04-29"
11422,817,1610,50.75,"2020-04-29"
11423,837,1530,54.71,"2020-04-29"
11426,436,894,48.77,"2020-04-29"
11427,665,1259,52.82,"2020-04-29"
11428,567,1016,55.81,"2020-04-29"
11429,799,1385,57.69,"2020-04-29"
11432,1411,2561,55.1,"2020-04-29"
11433,771,1487,51.85,"2020-04-29"
11434,1649,3129,52.7,"2020-04-29"
11435,1298,2541,51.08,"2020-04-29"
11436,433,851,50.88,"2020-04-29"
11691,1836,3218,57.05,"2020-04-29"
11692,480,905,53.04,"2020-04-29"
11693,284,575,49.39,"2020-04-29"
11694,583,1196,48.75,"2020-04-29"
11697,81,185,43.78,"2020-04-29"
