"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11216,278,525,52.95,"2020-04-07"
11217,228,447,51.01,"2020-04-07"
11218,703,1186,59.27,"2020-04-07"
11219,1314,1908,68.87,"2020-04-07"
11220,556,893,62.26,"2020-04-07"
11221,462,779,59.31,"2020-04-07"
11222,177,392,45.15,"2020-04-07"
11223,618,1118,55.28,"2020-04-07"
11224,296,534,55.43,"2020-04-07"
11225,450,716,62.85,"2020-04-07"
11226,639,1032,61.92,"2020-04-07"
11228,229,421,54.39,"2020-04-07"
11229,565,1053,53.66,"2020-04-07"
11230,1054,1670,63.11,"2020-04-07"
11231,191,394,48.48,"2020-04-07"
11232,193,304,63.49,"2020-04-07"
11233,412,691,59.62,"2020-04-07"
11234,759,1287,58.97,"2020-04-07"
11235,588,1111,52.93,"2020-04-07"
11236,871,1376,63.3,"2020-04-07"
11237,320,485,65.98,"2020-04-07"
11238,339,611,55.48,"2020-04-07"
11239,172,267,64.42,"2020-04-07"
11357,323,570,56.67,"2020-04-07"
11355,412,653,63.09,"2020-04-07"
11354,297,508,58.46,"2020-04-07"
11356,205,378,54.23,"2020-04-07"
11358,205,407,50.37,"2020-04-07"
11360,118,265,44.53,"2020-04-07"
11361,178,318,55.97,"2020-04-07"
11362,124,257,48.25,"2020-04-07"
11363,52,114,45.61,"2020-04-07"
11364,196,360,54.44,"2020-04-07"
11365,313,557,56.19,"2020-04-07"
11366,196,314,62.42,"2020-04-07"
11367,485,776,62.5,"2020-04-07"
11368,1659,2132,77.81,"2020-04-07"
11369,608,813,74.78,"2020-04-07"
11370,633,1089,58.13,"2020-04-07"
11372,916,1268,72.24,"2020-04-07"
11373,1142,1663,68.67,"2020-04-07"
11374,523,876,59.7,"2020-04-07"
11375,744,1359,54.75,"2020-04-07"
11377,736,1141,64.5,"2020-04-07"
11378,263,463,56.8,"2020-04-07"
11379,317,576,55.03,"2020-04-07"
11385,767,1311,58.5,"2020-04-07"
11411,309,424,72.88,"2020-04-07"
11412,496,769,64.5,"2020-04-07"
11413,528,815,64.79,"2020-04-07"
11414,341,569,59.93,"2020-04-07"
11415,231,389,59.38,"2020-04-07"
11416,233,358,65.08,"2020-04-07"
11417,315,502,62.75,"2020-04-07"
11418,386,616,62.66,"2020-04-07"
11419,386,615,62.76,"2020-04-07"
11420,473,769,61.51,"2020-04-07"
11421,397,604,65.73,"2020-04-07"
11422,417,652,63.96,"2020-04-07"
11423,336,511,65.75,"2020-04-07"
11426,214,383,55.87,"2020-04-07"
11427,323,529,61.06,"2020-04-07"
11428,241,355,67.89,"2020-04-07"
11434,752,1139,66.02,"2020-04-07"
11432,590,911,64.76,"2020-04-07"
11433,308,481,64.03,"2020-04-07"
11435,550,917,59.98,"2020-04-07"
11436,186,280,66.43,"2020-04-07"
11691,822,1226,67.05,"2020-04-07"
11692,214,332,64.46,"2020-04-07"
11693,147,242,60.74,"2020-04-07"
11694,267,457,58.42,"2020-04-07"
11697,44,93,47.31,"2020-04-07"
