"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11370,1114,1992,55.92,"2020-04-25"
11372,1935,3031,63.84,"2020-04-25"
11373,2474,4013,61.65,"2020-04-25"
11374,870,1762,49.38,"2020-04-25"
11375,1263,2635,47.93,"2020-04-25"
11377,1627,2892,56.26,"2020-04-25"
11378,581,1178,49.32,"2020-04-25"
11379,631,1331,47.41,"2020-04-25"
11385,1611,3097,52.02,"2020-04-25"
11411,561,961,58.38,"2020-04-25"
11412,1019,1821,55.96,"2020-04-25"
11413,1057,1917,55.14,"2020-04-25"
11414,672,1253,53.63,"2020-04-25"
11415,411,843,48.75,"2020-04-25"
11416,510,886,57.56,"2020-04-25"
11417,677,1230,55.04,"2020-04-25"
11418,797,1497,53.24,"2020-04-25"
11419,871,1587,54.88,"2020-04-25"
11420,1057,1965,53.79,"2020-04-25"
11421,907,1645,55.14,"2020-04-25"
11422,781,1472,53.06,"2020-04-25"
11423,777,1379,56.35,"2020-04-25"
11426,418,837,49.94,"2020-04-25"
11427,635,1149,55.27,"2020-04-25"
11428,547,936,58.44,"2020-04-25"
11429,767,1273,60.25,"2020-04-25"
11432,1292,2280,56.67,"2020-04-25"
11433,722,1322,54.61,"2020-04-25"
11434,1569,2869,54.69,"2020-04-25"
11435,1215,2283,53.22,"2020-04-25"
11436,415,771,53.83,"2020-04-25"
11691,1738,2914,59.64,"2020-04-25"
11692,457,815,56.07,"2020-04-25"
11693,275,535,51.4,"2020-04-25"
11694,551,1094,50.37,"2020-04-25"
11697,79,177,44.63,"2020-04-25"
