"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10461,1675,3870,43.28,"2020-05-03"
10462,1984,4524,43.85,"2020-05-03"
10463,1594,3866,41.23,"2020-05-03"
10464,114,357,31.93,"2020-05-03"
10465,1344,3507,38.32,"2020-05-03"
10466,2087,4408,47.35,"2020-05-03"
10467,2906,6034,48.16,"2020-05-03"
10468,2120,4154,51.04,"2020-05-03"
10469,2580,5234,49.29,"2020-05-03"
10470,392,913,42.94,"2020-05-03"
10471,526,1356,38.79,"2020-05-03"
10472,1671,3249,51.43,"2020-05-03"
10473,1683,3734,45.07,"2020-05-03"
10474,282,625,45.12,"2020-05-03"
10475,1517,3695,41.06,"2020-05-03"
11004,504,917,54.96,"2020-05-03"
11101,536,1393,38.48,"2020-05-03"
11102,520,1183,43.96,"2020-05-03"
11103,458,1127,40.64,"2020-05-03"
11104,411,964,42.63,"2020-05-03"
11105,427,1201,35.55,"2020-05-03"
11106,550,1324,41.54,"2020-05-03"
11109,46,185,24.86,"2020-05-03"
11201,533,1662,32.07,"2020-05-03"
11203,1739,3576,48.63,"2020-05-03"
11204,1682,3644,46.16,"2020-05-03"
11205,606,1660,36.51,"2020-05-03"
11206,1299,2994,43.39,"2020-05-03"
11207,1706,3721,45.85,"2020-05-03"
11208,1910,3783,50.49,"2020-05-03"
11209,973,2563,37.96,"2020-05-03"
11210,1447,3075,47.06,"2020-05-03"
11211,1735,4047,42.87,"2020-05-03"
11212,1502,3256,46.13,"2020-05-03"
11213,1200,2578,46.55,"2020-05-03"
11214,1288,2799,46.02,"2020-05-03"
11215,529,1602,33.02,"2020-05-03"
11216,607,1542,39.36,"2020-05-03"
11217,476,1122,42.42,"2020-05-03"
11218,1449,3032,47.79,"2020-05-03"
11219,2408,5298,45.45,"2020-05-03"
11220,1253,2552,49.1,"2020-05-03"
11221,1060,2365,44.82,"2020-05-03"
11222,378,978,38.65,"2020-05-03"
11223,1437,3241,44.34,"2020-05-03"
11224,937,2030,46.16,"2020-05-03"
11225,1007,2179,46.21,"2020-05-03"
11226,1855,3783,49.04,"2020-05-03"
11228,567,1347,42.09,"2020-05-03"
11229,1324,3084,42.93,"2020-05-03"
11230,1937,4214,45.97,"2020-05-03"
11231,355,889,39.93,"2020-05-03"
11232,421,783,53.77,"2020-05-03"
11233,1080,2326,46.43,"2020-05-03"
11234,2004,4256,47.09,"2020-05-03"
11235,1713,3666,46.73,"2020-05-03"
11236,2306,4561,50.56,"2020-05-03"
11237,784,1515,51.75,"2020-05-03"
11238,647,1525,42.43,"2020-05-03"
11239,435,948,45.89,"2020-05-03"
11354,932,1896,49.16,"2020-05-03"
11355,1056,2130,49.58,"2020-05-03"
11356,479,1046,45.79,"2020-05-03"
11357,703,1613,43.58,"2020-05-03"
11358,495,1206,41.04,"2020-05-03"
11360,284,775,36.65,"2020-05-03"
11361,388,950,40.84,"2020-05-03"
11362,273,690,39.57,"2020-05-03"
11363,89,245,36.33,"2020-05-03"
11364,419,1082,38.72,"2020-05-03"
11365,724,1667,43.43,"2020-05-03"
11366,352,757,46.5,"2020-05-03"
11367,887,2065,42.95,"2020-05-03"
11368,3702,6022,61.47,"2020-05-03"
11369,1341,2377,56.42,"2020-05-03"
11370,1210,2342,51.67,"2020-05-03"
11372,2123,3727,56.96,"2020-05-03"
11373,2770,5081,54.52,"2020-05-03"
11374,931,2163,43.04,"2020-05-03"
11375,1362,3160,43.1,"2020-05-03"
11377,1824,3771,48.37,"2020-05-03"
11378,644,1465,43.96,"2020-05-03"
11379,697,1623,42.95,"2020-05-03"
11385,1811,3861,46.9,"2020-05-03"
11411,602,1183,50.89,"2020-05-03"
11412,1119,2190,51.1,"2020-05-03"
11413,1151,2323,49.55,"2020-05-03"
11414,722,1472,49.05,"2020-05-03"
11415,449,994,45.17,"2020-05-03"
11416,595,1140,52.19,"2020-05-03"
11417,766,1561,49.07,"2020-05-03"
11418,909,1925,47.22,"2020-05-03"
11419,995,2001,49.73,"2020-05-03"
11420,1179,2409,48.94,"2020-05-03"
11421,1013,2038,49.71,"2020-05-03"
11422,850,1790,47.49,"2020-05-03"
11423,879,1716,51.22,"2020-05-03"
11426,453,967,46.85,"2020-05-03"
11427,687,1373,50.04,"2020-05-03"
11428,595,1113,53.46,"2020-05-03"
11429,831,1518,54.74,"2020-05-03"
11432,1496,2902,51.55,"2020-05-03"
11433,812,1667,48.71,"2020-05-03"
11434,1715,3457,49.61,"2020-05-03"
11435,1381,2894,47.72,"2020-05-03"
11436,455,957,47.54,"2020-05-03"
11691,1923,3598,53.45,"2020-05-03"
11692,496,1011,49.06,"2020-05-03"
11693,293,624,46.96,"2020-05-03"
11694,614,1318,46.59,"2020-05-03"
11697,85,203,41.87,"2020-05-03"
