"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11375,1477,4962,29.8,"2020-05-28"
11377,2132,6630,32.2,"2020-05-28"
11378,709,2463,28.8,"2020-05-28"
11379,786,2640,29.8,"2020-05-28"
11385,2080,6390,32.6,"2020-05-28"
11411,672,1798,37.4,"2020-05-28"
11412,1206,3338,36.1,"2020-05-28"
11413,1278,3486,36.7,"2020-05-28"
11414,790,2157,36.6,"2020-05-28"
11415,519,1647,31.5,"2020-05-28"
11416,686,1843,37.2,"2020-05-28"
11417,866,2562,33.8,"2020-05-28"
11418,1053,2986,35.3,"2020-05-28"
11419,1144,3261,35.1,"2020-05-28"
11420,1325,3688,35.9,"2020-05-28"
11421,1158,3240,35.7,"2020-05-28"
11422,948,2725,34.8,"2020-05-28"
11423,1044,2893,36.1,"2020-05-28"
11426,490,1429,34.3,"2020-05-28"
11427,763,2249,33.9,"2020-05-28"
11428,658,1680,39.2,"2020-05-28"
11429,916,2509,36.5,"2020-05-28"
11432,1737,4714,36.8,"2020-05-28"
11433,911,2601,35,"2020-05-28"
11434,2011,5917,34,"2020-05-28"
11435,1588,4886,32.5,"2020-05-28"
11436,507,1501,33.8,"2020-05-28"
11691,2224,6206,35.8,"2020-05-28"
11692,579,1731,33.4,"2020-05-28"
11693,321,946,33.9,"2020-05-28"
11694,690,2212,31.2,"2020-05-28"
11697,106,868,12.2,"2020-05-28"
