"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11364,314,607,51.73,"2020-04-17"
11365,526,965,54.51,"2020-04-17"
11366,286,511,55.97,"2020-04-17"
11367,667,1177,56.67,"2020-04-17"
11368,2701,3500,77.17,"2020-04-17"
11369,1007,1378,73.08,"2020-04-17"
11370,962,1561,61.63,"2020-04-17"
11372,1629,2277,71.54,"2020-04-17"
11373,2104,3032,69.39,"2020-04-17"
11374,763,1373,55.57,"2020-04-17"
11375,1095,2059,53.18,"2020-04-17"
11377,1333,2062,64.65,"2020-04-17"
11378,456,818,55.75,"2020-04-17"
11379,509,963,52.86,"2020-04-17"
11385,1252,2179,57.46,"2020-04-17"
11411,468,718,65.18,"2020-04-17"
11412,814,1318,61.76,"2020-04-17"
11413,873,1418,61.57,"2020-04-17"
11414,569,938,60.66,"2020-04-17"
11415,347,613,56.61,"2020-04-17"
11416,387,616,62.82,"2020-04-17"
11417,508,845,60.12,"2020-04-17"
11418,632,1006,62.82,"2020-04-17"
11419,658,1057,62.25,"2020-04-17"
11420,811,1311,61.86,"2020-04-17"
11421,718,1109,64.74,"2020-04-17"
11422,645,1101,58.58,"2020-04-17"
11423,606,972,62.35,"2020-04-17"
11426,334,614,54.4,"2020-04-17"
11427,514,870,59.08,"2020-04-17"
11428,428,680,62.94,"2020-04-17"
11429,626,928,67.46,"2020-04-17"
11432,1019,1598,63.77,"2020-04-17"
11433,577,901,64.04,"2020-04-17"
11434,1284,2063,62.24,"2020-04-17"
11435,950,1596,59.52,"2020-04-17"
11436,320,509,62.87,"2020-04-17"
11691,1417,2113,67.06,"2020-04-17"
11692,368,592,62.16,"2020-04-17"
11693,239,411,58.15,"2020-04-17"
11694,430,751,57.26,"2020-04-17"
11697,72,145,49.66,"2020-04-17"
