"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11414,787,2009,39.17,"2020-05-21"
11415,508,1442,35.23,"2020-05-21"
11416,676,1654,40.87,"2020-05-21"
11417,855,2276,37.57,"2020-05-21"
11418,1036,2685,38.58,"2020-05-21"
11419,1124,2845,39.51,"2020-05-21"
11420,1301,3334,39.02,"2020-05-21"
11421,1143,2890,39.55,"2020-05-21"
11422,929,2352,39.5,"2020-05-21"
11423,1028,2533,40.58,"2020-05-21"
11426,485,1258,38.55,"2020-05-21"
11427,750,1963,38.21,"2020-05-21"
11428,643,1480,43.45,"2020-05-21"
11429,895,2179,41.07,"2020-05-21"
11432,1698,4155,40.87,"2020-05-21"
11433,894,2287,39.09,"2020-05-21"
11434,1942,5077,38.25,"2020-05-21"
11435,1549,4084,37.93,"2020-05-21"
11436,498,1322,37.67,"2020-05-21"
11691,2163,5189,41.68,"2020-05-21"
11692,558,1462,38.17,"2020-05-21"
11693,314,856,36.68,"2020-05-21"
11694,667,2002,33.32,"2020-05-21"
11697,96,588,16.33,"2020-05-21"
