"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11239,463,1110,41.71,"2020-05-12"
11354,1000,2232,44.8,"2020-05-12"
11355,1143,2604,43.89,"2020-05-12"
11356,505,1214,41.6,"2020-05-12"
11357,756,1958,38.61,"2020-05-12"
11358,514,1420,36.2,"2020-05-12"
11360,293,904,32.41,"2020-05-12"
11361,410,1129,36.32,"2020-05-12"
11362,289,803,35.99,"2020-05-12"
11363,96,277,34.66,"2020-05-12"
11364,441,1279,34.48,"2020-05-12"
11365,760,1972,38.54,"2020-05-12"
11366,359,863,41.6,"2020-05-12"
11367,942,2442,38.57,"2020-05-12"
11368,4054,7588,53.43,"2020-05-12"
11369,1442,2852,50.56,"2020-05-12"
11370,1256,2688,46.73,"2020-05-12"
11372,2302,4550,50.59,"2020-05-12"
11373,2958,6120,48.33,"2020-05-12"
11374,992,2562,38.72,"2020-05-12"
11375,1419,3711,38.24,"2020-05-12"
11377,1969,4714,41.77,"2020-05-12"
11378,675,1741,38.77,"2020-05-12"
11379,745,1945,38.3,"2020-05-12"
11385,1961,4708,41.65,"2020-05-12"
11411,634,1369,46.31,"2020-05-12"
11412,1165,2580,45.16,"2020-05-12"
11413,1220,2721,44.84,"2020-05-12"
11414,763,1709,44.65,"2020-05-12"
11415,486,1208,40.23,"2020-05-12"
11416,642,1381,46.49,"2020-05-12"
11417,818,1887,43.35,"2020-05-12"
11418,982,2319,42.35,"2020-05-12"
11419,1068,2371,45.04,"2020-05-12"
11420,1250,2856,43.77,"2020-05-12"
11421,1100,2479,44.37,"2020-05-12"
11422,905,2083,43.45,"2020-05-12"
11423,993,2194,45.26,"2020-05-12"
11426,478,1105,43.26,"2020-05-12"
11427,718,1598,44.93,"2020-05-12"
11428,625,1310,47.71,"2020-05-12"
11429,872,1767,49.35,"2020-05-12"
11432,1624,3512,46.24,"2020-05-12"
11433,851,1957,43.48,"2020-05-12"
11434,1871,4385,42.67,"2020-05-12"
11435,1488,3457,43.04,"2020-05-12"
11436,483,1133,42.63,"2020-05-12"
11691,2056,4246,48.42,"2020-05-12"
11692,540,1211,44.59,"2020-05-12"
11693,301,713,42.22,"2020-05-12"
11694,649,1596,40.66,"2020-05-12"
11697,86,228,37.72,"2020-05-12"
