"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
10453,1341,2162,62.03,"2020-04-16"
10454,648,1030,62.91,"2020-04-16"
10455,686,1104,62.14,"2020-04-16"
10456,1376,2252,61.1,"2020-04-16"
10457,1173,1882,62.33,"2020-04-16"
10458,1169,2018,57.93,"2020-04-16"
10459,869,1408,61.72,"2020-04-16"
10460,950,1594,59.6,"2020-04-16"
10461,1173,2220,52.84,"2020-04-16"
10462,1397,2535,55.11,"2020-04-16"
10463,1063,2167,49.05,"2020-04-16"
10464,93,233,39.91,"2020-04-16"
10465,1002,2097,47.78,"2020-04-16"
10466,1482,2522,58.76,"2020-04-16"
10467,2087,3449,60.51,"2020-04-16"
10468,1442,2206,65.37,"2020-04-16"
10469,1837,2996,61.32,"2020-04-16"
10470,299,557,53.68,"2020-04-16"
10471,351,790,44.43,"2020-04-16"
10472,1110,1731,64.12,"2020-04-16"
10473,1235,2121,58.23,"2020-04-16"
10474,198,318,62.26,"2020-04-16"
10475,1132,2077,54.5,"2020-04-16"
11004,364,584,62.33,"2020-04-16"
11101,388,770,50.39,"2020-04-16"
11102,345,626,55.11,"2020-04-16"
11103,333,618,53.88,"2020-04-16"
11104,294,510,57.65,"2020-04-16"
11105,320,648,49.38,"2020-04-16"
11106,381,725,52.55,"2020-04-16"
11109,40,113,35.4,"2020-04-16"
11201,418,1017,41.1,"2020-04-16"
11203,1195,1843,64.84,"2020-04-16"
11204,1240,2049,60.52,"2020-04-16"
11205,437,826,52.91,"2020-04-16"
11206,885,1524,58.07,"2020-04-16"
11207,1114,1837,60.64,"2020-04-16"
11208,1263,1959,64.47,"2020-04-16"
11209,715,1417,50.46,"2020-04-16"
11210,1081,1721,62.81,"2020-04-16"
11211,1342,2169,61.87,"2020-04-16"
11212,990,1563,63.34,"2020-04-16"
11213,906,1497,60.52,"2020-04-16"
11214,907,1599,56.72,"2020-04-16"
11215,399,929,42.95,"2020-04-16"
11216,439,825,53.21,"2020-04-16"
11217,367,692,53.03,"2020-04-16"
11218,1087,1804,60.25,"2020-04-16"
11219,1868,2820,66.24,"2020-04-16"
11220,905,1434,63.11,"2020-04-16"
11221,740,1261,58.68,"2020-04-16"
11222,289,594,48.65,"2020-04-16"
11223,1049,1872,56.04,"2020-04-16"
11224,588,1004,58.57,"2020-04-16"
11225,737,1205,61.16,"2020-04-16"
11226,1219,1879,64.87,"2020-04-16"
11228,413,733,56.34,"2020-04-16"
11229,971,1699,57.15,"2020-04-16"
11230,1463,2383,61.39,"2020-04-16"
11231,265,554,47.83,"2020-04-16"
11232,316,470,67.23,"2020-04-16"
11233,717,1174,61.07,"2020-04-16"
11234,1483,2441,60.75,"2020-04-16"
11235,1138,1991,57.16,"2020-04-16"
11236,1637,2501,65.45,"2020-04-16"
11237,523,789,66.29,"2020-04-16"
11238,491,874,56.18,"2020-04-16"
11239,309,511,60.47,"2020-04-16"
11354,556,915,60.77,"2020-04-16"
11355,683,1091,62.6,"2020-04-16"
11356,338,579,58.38,"2020-04-16"
11357,510,908,56.17,"2020-04-16"
11358,343,649,52.85,"2020-04-16"
11360,198,421,47.03,"2020-04-16"
11361,284,533,53.28,"2020-04-16"
11362,190,398,47.74,"2020-04-16"
11363,73,161,45.34,"2020-04-16"
11364,303,577,52.51,"2020-04-16"
11365,508,923,55.04,"2020-04-16"
11366,278,482,57.68,"2020-04-16"
11367,653,1139,57.33,"2020-04-16"
11368,2631,3392,77.56,"2020-04-16"
11369,977,1320,74.02,"2020-04-16"
11370,927,1495,62.01,"2020-04-16"
11372,1577,2179,72.37,"2020-04-16"
11373,2031,2882,70.47,"2020-04-16"
11374,741,1312,56.48,"2020-04-16"
11375,1060,1972,53.75,"2020-04-16"
11377,1295,1987,65.17,"2020-04-16"
11378,439,781,56.21,"2020-04-16"
11379,491,922,53.25,"2020-04-16"
11385,1219,2088,58.38,"2020-04-16"
11411,454,689,65.89,"2020-04-16"
11412,789,1258,62.72,"2020-04-16"
11413,845,1347,62.73,"2020-04-16"
11414,552,907,60.86,"2020-04-16"
11415,339,588,57.65,"2020-04-16"
11416,375,587,63.88,"2020-04-16"
11417,490,807,60.72,"2020-04-16"
11418,610,971,62.82,"2020-04-16"
11419,629,1012,62.15,"2020-04-16"
11420,789,1256,62.82,"2020-04-16"
11421,705,1068,66.01,"2020-04-16"
11422,625,1055,59.24,"2020-04-16"
11423,583,931,62.62,"2020-04-16"
11426,328,588,55.78,"2020-04-16"
11427,502,845,59.41,"2020-04-16"
11428,417,658,63.37,"2020-04-16"
11429,610,893,68.31,"2020-04-16"
11432,974,1513,64.38,"2020-04-16"
11433,550,850,64.71,"2020-04-16"
11434,1235,1951,63.3,"2020-04-16"
11435,918,1520,60.39,"2020-04-16"
11436,311,487,63.86,"2020-04-16"
11691,1352,1998,67.67,"2020-04-16"
11692,352,567,62.08,"2020-04-16"
11693,235,401,58.6,"2020-04-16"
11694,419,728,57.55,"2020-04-16"
11697,71,143,49.65,"2020-04-16"
