"MODZCTA","Positive","Total","zcta_cum.perc_pos","date"
11428,635,1383,45.91,"2020-05-16"
11429,881,1893,46.54,"2020-05-16"
11432,1675,3855,43.45,"2020-05-16"
11433,880,2115,41.61,"2020-05-16"
11434,1913,4720,40.53,"2020-05-16"
11435,1520,3740,40.64,"2020-05-16"
11436,493,1236,39.89,"2020-05-16"
11691,2111,4736,44.57,"2020-05-16"
11692,554,1322,41.91,"2020-05-16"
11693,309,768,40.23,"2020-05-16"
11694,658,1771,37.15,"2020-05-16"
11697,89,387,23,"2020-05-16"
